FID_Reef_f,Sites,Station,Latitude,Longitude,FID_WDPA_W,SITE_ID,SITE_PID,SITE_TYPE,NAME_ENG,NAME,DESIG,DESIG_ENG,DESIG_TYPE,IUCN_CAT,INT_CRIT,REALM,REP_M_AREA,GIS_M_AREA,REP_AREA,GIS_AREA,NO_TAKE,NO_TK_AREA,STATUS,STATUS_YR,GOV_TYPE,GOVSUBTYPE,OWN_TYPE,OWNSUBTYPE,MANG_AUTH,MANG_PLAN,VERIF,METADATAID,PRNT_ISO3,ISO3,SUPP_INFO,CONS_OBJ,INLND_WTRS,OECM_ASMT,SHAPE_Leng,SHAPE_Area
9,RETSELA,Retsela II,-23.98743,43.66175,142,555785986,555785986,PA,Nosy Ve Androka,Nosy Ve Androka,Parc National,National Park,National,II,Not Applicable,Marine,0,912.0601316,914.45,912.8087938,Not Reported,0,Designated,2015,Federal or national ministry or agency,Not Applicable,State,Not Applicable,Ministry of Environment and Sustainable Development, MNP,Not Reported,State Verified,390,MDG,MDG,Not Applicable,Not Applicable,Not Applicable,Not Applicable,3.122204466,0.081621219
9,RETSELA,Retsela II,-23.98743,43.66175,166,555795268,555795268,PA,Barrière de Corail Nosy Ve Androka,Barrière de Corail Nosy Ve Androka,Wetland of International Importance (Ramsar Site),Wetland of International Importance (Ramsar Site),International,II,"(i);(ii);(iii);(iv);(vii);(viii)",Marine,0,912.2152388,914.45,912.9672143,Not Reported,0,Designated,2017,Not Reported,Not Applicable,State,Not Applicable,"Adresse 1 : Lot AI 10C Ambatobe
Adresse 2 : Madagascar National Parks Nosy Ve Androka",Site management information available at: https://rsis.ramsar.org/ris/2285,State Verified,2123,MDG,MDG,More information available at: https://rsis.ramsar.org/ris/2285,Not Applicable,Not Applicable,Not Applicable,3.122204466,0.081621219
8,RETSELA,Retsela I,-23.9831,43.66004,142,555785986,555785986,PA,Nosy Ve Androka,Nosy Ve Androka,Parc National,National Park,National,II,Not Applicable,Marine,0,912.0601316,914.45,912.8087938,Not Reported,0,Designated,2015,Federal or national ministry or agency,Not Applicable,State,Not Applicable,Ministry of Environment and Sustainable Development, MNP,Not Reported,State Verified,390,MDG,MDG,Not Applicable,Not Applicable,Not Applicable,Not Applicable,3.122204466,0.081621219
8,RETSELA,Retsela I,-23.9831,43.66004,166,555795268,555795268,PA,Barrière de Corail Nosy Ve Androka,Barrière de Corail Nosy Ve Androka,Wetland of International Importance (Ramsar Site),Wetland of International Importance (Ramsar Site),International,II,"(i);(ii);(iii);(iv);(vii);(viii)",Marine,0,912.2152388,914.45,912.9672143,Not Reported,0,Designated,2017,Not Reported,Not Applicable,State,Not Applicable,"Adresse 1 : Lot AI 10C Ambatobe
Adresse 2 : Madagascar National Parks Nosy Ve Androka",Site management information available at: https://rsis.ramsar.org/ris/2285,State Verified,2123,MDG,MDG,More information available at: https://rsis.ramsar.org/ris/2285,Not Applicable,Not Applicable,Not Applicable,3.122204466,0.081621219
42,MANGILY,NOSYANKARAMADINA,-23.1675,43.5872,134,555697913,555697913,PA,Ranobe Bay,Ranobe Bay,Aire Protegee,Protected Area,National,Not Reported,Not Applicable,Marine,0,349.1123279,424.04024,376.1471048,Not Reported,0,Designated,2015,Government-delegated management,Not Applicable,State,Not Applicable,Ministry of Environment and Sustainable Development,Not Reported,State Verified,390,MDG,MDG,Not Applicable,Not Applicable,Not Applicable,Not Applicable,1.408935696,0.033183572
29,IFATY,HAB_123,-23.16737,43.58709,134,555697913,555697913,PA,Ranobe Bay,Ranobe Bay,Aire Protegee,Protected Area,National,Not Reported,Not Applicable,Marine,0,349.1123279,424.04024,376.1471048,Not Reported,0,Designated,2015,Government-delegated management,Not Applicable,State,Not Applicable,Ministry of Environment and Sustainable Development,Not Reported,State Verified,390,MDG,MDG,Not Applicable,Not Applicable,Not Applicable,Not Applicable,1.408935696,0.033183572
32,IFATY,HABIT1,-23.16093,43.58103,134,555697913,555697913,PA,Ranobe Bay,Ranobe Bay,Aire Protegee,Protected Area,National,Not Reported,Not Applicable,Marine,0,349.1123279,424.04024,376.1471048,Not Reported,0,Designated,2015,Government-delegated management,Not Applicable,State,Not Applicable,Ministry of Environment and Sustainable Development,Not Reported,State Verified,390,MDG,MDG,Not Applicable,Not Applicable,Not Applicable,Not Applicable,1.408935696,0.033183572
41,MANGILY,NOSY ANTSERAKY,-23.159967,43.588847,134,555697913,555697913,PA,Ranobe Bay,Ranobe Bay,Aire Protegee,Protected Area,National,Not Reported,Not Applicable,Marine,0,349.1123279,424.04024,376.1471048,Not Reported,0,Designated,2015,Government-delegated management,Not Applicable,State,Not Applicable,Ministry of Environment and Sustainable Development,Not Reported,State Verified,390,MDG,MDG,Not Applicable,Not Applicable,Not Applicable,Not Applicable,1.408935696,0.033183572
43,MANGILY,Nosy Samondy,-23.159967,43.588847,134,555697913,555697913,PA,Ranobe Bay,Ranobe Bay,Aire Protegee,Protected Area,National,Not Reported,Not Applicable,Marine,0,349.1123279,424.04024,376.1471048,Not Reported,0,Designated,2015,Government-delegated management,Not Applicable,State,Not Applicable,Ministry of Environment and Sustainable Development,Not Reported,State Verified,390,MDG,MDG,Not Applicable,Not Applicable,Not Applicable,Not Applicable,1.408935696,0.033183572
26,FITSITIKA,Eolomotsy,-23.1572617,43.5612833,134,555697913,555697913,PA,Ranobe Bay,Ranobe Bay,Aire Protegee,Protected Area,National,Not Reported,Not Applicable,Marine,0,349.1123279,424.04024,376.1471048,Not Reported,0,Designated,2015,Government-delegated management,Not Applicable,State,Not Applicable,Ministry of Environment and Sustainable Development,Not Reported,State Verified,390,MDG,MDG,Not Applicable,Not Applicable,Not Applicable,Not Applicable,1.408935696,0.033183572
25,IFATY,coral_garden,-23.15207,43.57014,134,555697913,555697913,PA,Ranobe Bay,Ranobe Bay,Aire Protegee,Protected Area,National,Not Reported,Not Applicable,Marine,0,349.1123279,424.04024,376.1471048,Not Reported,0,Designated,2015,Government-delegated management,Not Applicable,State,Not Applicable,Ministry of Environment and Sustainable Development,Not Reported,State Verified,390,MDG,MDG,Not Applicable,Not Applicable,Not Applicable,Not Applicable,1.408935696,0.033183572
40,MANGILY,ROSE GARDEN,-23.151183,43.570783,134,555697913,555697913,PA,Ranobe Bay,Ranobe Bay,Aire Protegee,Protected Area,National,Not Reported,Not Applicable,Marine,0,349.1123279,424.04024,376.1471048,Not Reported,0,Designated,2015,Government-delegated management,Not Applicable,State,Not Applicable,Ministry of Environment and Sustainable Development,Not Reported,State Verified,390,MDG,MDG,Not Applicable,Not Applicable,Not Applicable,Not Applicable,1.408935696,0.033183572
31,IFATY,HAB5IFT3,-23.14759,43.57195,134,555697913,555697913,PA,Ranobe Bay,Ranobe Bay,Aire Protegee,Protected Area,National,Not Reported,Not Applicable,Marine,0,349.1123279,424.04024,376.1471048,Not Reported,0,Designated,2015,Government-delegated management,Not Applicable,State,Not Applicable,Ministry of Environment and Sustainable Development,Not Reported,State Verified,390,MDG,MDG,Not Applicable,Not Applicable,Not Applicable,Not Applicable,1.408935696,0.033183572
35,IFATY,Massif des roses,-23.14698,43.58156,134,555697913,555697913,PA,Ranobe Bay,Ranobe Bay,Aire Protegee,Protected Area,National,Not Reported,Not Applicable,Marine,0,349.1123279,424.04024,376.1471048,Not Reported,0,Designated,2015,Government-delegated management,Not Applicable,State,Not Applicable,Ministry of Environment and Sustainable Development,Not Reported,State Verified,390,MDG,MDG,Not Applicable,Not Applicable,Not Applicable,Not Applicable,1.408935696,0.033183572
23,IFATY,Ankaramadina,-23.14003,43.58831,134,555697913,555697913,PA,Ranobe Bay,Ranobe Bay,Aire Protegee,Protected Area,National,Not Reported,Not Applicable,Marine,0,349.1123279,424.04024,376.1471048,Not Reported,0,Designated,2015,Government-delegated management,Not Applicable,State,Not Applicable,Ministry of Environment and Sustainable Development,Not Reported,State Verified,390,MDG,MDG,Not Applicable,Not Applicable,Not Applicable,Not Applicable,1.408935696,0.033183572
24,IFATY,Ankarandava,-23.14003,43.58907,134,555697913,555697913,PA,Ranobe Bay,Ranobe Bay,Aire Protegee,Protected Area,National,Not Reported,Not Applicable,Marine,0,349.1123279,424.04024,376.1471048,Not Reported,0,Designated,2015,Government-delegated management,Not Applicable,State,Not Applicable,Ministry of Environment and Sustainable Development,Not Reported,State Verified,390,MDG,MDG,Not Applicable,Not Applicable,Not Applicable,Not Applicable,1.408935696,0.033183572
33,IFATY,HAB-MID3,-23.13538,43.5727,134,555697913,555697913,PA,Ranobe Bay,Ranobe Bay,Aire Protegee,Protected Area,National,Not Reported,Not Applicable,Marine,0,349.1123279,424.04024,376.1471048,Not Reported,0,Designated,2015,Government-delegated management,Not Applicable,State,Not Applicable,Ministry of Environment and Sustainable Development,Not Reported,State Verified,390,MDG,MDG,Not Applicable,Not Applicable,Not Applicable,Not Applicable,1.408935696,0.033183572
39,MANGILY,HAB3,-23.11971,43.58444,134,555697913,555697913,PA,Ranobe Bay,Ranobe Bay,Aire Protegee,Protected Area,National,Not Reported,Not Applicable,Marine,0,349.1123279,424.04024,376.1471048,Not Reported,0,Designated,2015,Government-delegated management,Not Applicable,State,Not Applicable,Ministry of Environment and Sustainable Development,Not Reported,State Verified,390,MDG,MDG,Not Applicable,Not Applicable,Not Applicable,Not Applicable,1.408935696,0.033183572
37,MANGILY,PNSDEG,-23.11247,43.55907,134,555697913,555697913,PA,Ranobe Bay,Ranobe Bay,Aire Protegee,Protected Area,National,Not Reported,Not Applicable,Marine,0,349.1123279,424.04024,376.1471048,Not Reported,0,Designated,2015,Government-delegated management,Not Applicable,State,Not Applicable,Ministry of Environment and Sustainable Development,Not Reported,State Verified,390,MDG,MDG,Not Applicable,Not Applicable,Not Applicable,Not Applicable,1.408935696,0.033183572
38,MANGILY,vatosoa,-23.10311,43.55639,134,555697913,555697913,PA,Ranobe Bay,Ranobe Bay,Aire Protegee,Protected Area,National,Not Reported,Not Applicable,Marine,0,349.1123279,424.04024,376.1471048,Not Reported,0,Designated,2015,Government-delegated management,Not Applicable,State,Not Applicable,Ministry of Environment and Sustainable Development,Not Reported,State Verified,390,MDG,MDG,Not Applicable,Not Applicable,Not Applicable,Not Applicable,1.408935696,0.033183572
36,MANGILY,PNHAB1,-23.087,43.52862,134,555697913,555697913,PA,Ranobe Bay,Ranobe Bay,Aire Protegee,Protected Area,National,Not Reported,Not Applicable,Marine,0,349.1123279,424.04024,376.1471048,Not Reported,0,Designated,2015,Government-delegated management,Not Applicable,State,Not Applicable,Ministry of Environment and Sustainable Development,Not Reported,State Verified,390,MDG,MDG,Not Applicable,Not Applicable,Not Applicable,Not Applicable,1.408935696,0.033183572
20,IFATY,ANKDEG,-23.07343,43.5572,134,555697913,555697913,PA,Ranobe Bay,Ranobe Bay,Aire Protegee,Protected Area,National,Not Reported,Not Applicable,Marine,0,349.1123279,424.04024,376.1471048,Not Reported,0,Designated,2015,Government-delegated management,Not Applicable,State,Not Applicable,Ministry of Environment and Sustainable Development,Not Reported,State Verified,390,MDG,MDG,Not Applicable,Not Applicable,Not Applicable,Not Applicable,1.408935696,0.033183572
19,IFATY,ANKDEG4,-23.07219,43.55695,134,555697913,555697913,PA,Ranobe Bay,Ranobe Bay,Aire Protegee,Protected Area,National,Not Reported,Not Applicable,Marine,0,349.1123279,424.04024,376.1471048,Not Reported,0,Designated,2015,Government-delegated management,Not Applicable,State,Not Applicable,Ministry of Environment and Sustainable Development,Not Reported,State Verified,390,MDG,MDG,Not Applicable,Not Applicable,Not Applicable,Not Applicable,1.408935696,0.033183572
44,MANGILY,Ankarandjelita,-23.064517,43.549317,134,555697913,555697913,PA,Ranobe Bay,Ranobe Bay,Aire Protegee,Protected Area,National,Not Reported,Not Applicable,Marine,0,349.1123279,424.04024,376.1471048,Not Reported,0,Designated,2015,Government-delegated management,Not Applicable,State,Not Applicable,Ministry of Environment and Sustainable Development,Not Reported,State Verified,390,MDG,MDG,Not Applicable,Not Applicable,Not Applicable,Not Applicable,1.408935696,0.033183572
22,IFATY,ANKHAB3,-23.06426,43.54789,134,555697913,555697913,PA,Ranobe Bay,Ranobe Bay,Aire Protegee,Protected Area,National,Not Reported,Not Applicable,Marine,0,349.1123279,424.04024,376.1471048,Not Reported,0,Designated,2015,Government-delegated management,Not Applicable,State,Not Applicable,Ministry of Environment and Sustainable Development,Not Reported,State Verified,390,MDG,MDG,Not Applicable,Not Applicable,Not Applicable,Not Applicable,1.408935696,0.033183572
21,IFATY,ANKHAB1,-23.06037,43.53289,134,555697913,555697913,PA,Ranobe Bay,Ranobe Bay,Aire Protegee,Protected Area,National,Not Reported,Not Applicable,Marine,0,349.1123279,424.04024,376.1471048,Not Reported,0,Designated,2015,Government-delegated management,Not Applicable,State,Not Applicable,Ministry of Environment and Sustainable Development,Not Reported,State Verified,390,MDG,MDG,Not Applicable,Not Applicable,Not Applicable,Not Applicable,1.408935696,0.033183572
30,IFATY,HAB_5,-23.06037,43.53289,134,555697913,555697913,PA,Ranobe Bay,Ranobe Bay,Aire Protegee,Protected Area,National,Not Reported,Not Applicable,Marine,0,349.1123279,424.04024,376.1471048,Not Reported,0,Designated,2015,Government-delegated management,Not Applicable,State,Not Applicable,Ministry of Environment and Sustainable Development,Not Reported,State Verified,390,MDG,MDG,Not Applicable,Not Applicable,Not Applicable,Not Applicable,1.408935696,0.033183572
27,FITSITIKA,Fitsitika_1,-23.05878,43.47567,134,555697913,555697913,PA,Ranobe Bay,Ranobe Bay,Aire Protegee,Protected Area,National,Not Reported,Not Applicable,Marine,0,349.1123279,424.04024,376.1471048,Not Reported,0,Designated,2015,Government-delegated management,Not Applicable,State,Not Applicable,Ministry of Environment and Sustainable Development,Not Reported,State Verified,390,MDG,MDG,Not Applicable,Not Applicable,Not Applicable,Not Applicable,1.408935696,0.033183572
28,FITSITIKA,Fitsitika_2,-23.03851,43.46926,134,555697913,555697913,PA,Ranobe Bay,Ranobe Bay,Aire Protegee,Protected Area,National,Not Reported,Not Applicable,Marine,0,349.1123279,424.04024,376.1471048,Not Reported,0,Designated,2015,Government-delegated management,Not Applicable,State,Not Applicable,Ministry of Environment and Sustainable Development,Not Reported,State Verified,390,MDG,MDG,Not Applicable,Not Applicable,Not Applicable,Not Applicable,1.408935696,0.033183572
34,IFATY,Marohazo,-23.03851,43.46926,134,555697913,555697913,PA,Ranobe Bay,Ranobe Bay,Aire Protegee,Protected Area,National,Not Reported,Not Applicable,Marine,0,349.1123279,424.04024,376.1471048,Not Reported,0,Designated,2015,Government-delegated management,Not Applicable,State,Not Applicable,Ministry of Environment and Sustainable Development,Not Reported,State Verified,390,MDG,MDG,Not Applicable,Not Applicable,Not Applicable,Not Applicable,1.408935696,0.033183572
46,TSANDAMBA,Tsiandamba,-22.73958,43.31625,74,555548845,555548845,PA,Soariake,Soariake,Réserve de Ressources Naturelles,Managed Resource Protected Area,National,VI,Not Applicable,Marine,0,382.7023333,382.93,382.9698194,Not Reported,0,Designated,2015,Government-delegated management,Not Applicable,State,Not Applicable,Ministry of Environment and Sustainable Development, WCS,Not Reported,State Verified,390,MDG,MDG,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.921358105,0.033634122
47,ANKARAMIFIOKY,Ankaramifioky,-22.65238,43.27366,74,555548845,555548845,PA,Soariake,Soariake,Réserve de Ressources Naturelles,Managed Resource Protected Area,National,VI,Not Applicable,Marine,0,382.7023333,382.93,382.9698194,Not Reported,0,Designated,2015,Government-delegated management,Not Applicable,State,Not Applicable,Ministry of Environment and Sustainable Development, WCS,Not Reported,State Verified,390,MDG,MDG,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.921358105,0.033634122
48,SALARY,SALNI-II,-22.60613,43.25129,74,555548845,555548845,PA,Soariake,Soariake,Réserve de Ressources Naturelles,Managed Resource Protected Area,National,VI,Not Applicable,Marine,0,382.7023333,382.93,382.9698194,Not Reported,0,Designated,2015,Government-delegated management,Not Applicable,State,Not Applicable,Ministry of Environment and Sustainable Development, WCS,Not Reported,State Verified,390,MDG,MDG,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.921358105,0.033634122
50,SALARY,SALII-5,-22.60613,43.25129,74,555548845,555548845,PA,Soariake,Soariake,Réserve de Ressources Naturelles,Managed Resource Protected Area,National,VI,Not Applicable,Marine,0,382.7023333,382.93,382.9698194,Not Reported,0,Designated,2015,Government-delegated management,Not Applicable,State,Not Applicable,Ministry of Environment and Sustainable Development, WCS,Not Reported,State Verified,390,MDG,MDG,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.921358105,0.033634122
49,SALARY,SALNI-15,-22.53797,43.243,74,555548845,555548845,PA,Soariake,Soariake,Réserve de Ressources Naturelles,Managed Resource Protected Area,National,VI,Not Applicable,Marine,0,382.7023333,382.93,382.9698194,Not Reported,0,Designated,2015,Government-delegated management,Not Applicable,State,Not Applicable,Ministry of Environment and Sustainable Development, WCS,Not Reported,State Verified,390,MDG,MDG,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.921358105,0.033634122
55,AMPASINDAVA,Ampasindava,-22.51787,43.24644,74,555548845,555548845,PA,Soariake,Soariake,Réserve de Ressources Naturelles,Managed Resource Protected Area,National,VI,Not Applicable,Marine,0,382.7023333,382.93,382.9698194,Not Reported,0,Designated,2015,Government-delegated management,Not Applicable,State,Not Applicable,Ministry of Environment and Sustainable Development, WCS,Not Reported,State Verified,390,MDG,MDG,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.921358105,0.033634122
51,SALARY,Mamirano,-22.46936,43.23638,74,555548845,555548845,PA,Soariake,Soariake,Réserve de Ressources Naturelles,Managed Resource Protected Area,National,VI,Not Applicable,Marine,0,382.7023333,382.93,382.9698194,Not Reported,0,Designated,2015,Government-delegated management,Not Applicable,State,Not Applicable,Ministry of Environment and Sustainable Development, WCS,Not Reported,State Verified,390,MDG,MDG,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.921358105,0.033634122
52,ANDRAVONA,Andravona,-22.44011,43.23909,74,555548845,555548845,PA,Soariake,Soariake,Réserve de Ressources Naturelles,Managed Resource Protected Area,National,VI,Not Applicable,Marine,0,382.7023333,382.93,382.9698194,Not Reported,0,Designated,2015,Government-delegated management,Not Applicable,State,Not Applicable,Ministry of Environment and Sustainable Development, WCS,Not Reported,State Verified,390,MDG,MDG,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.921358105,0.033634122
56,ANDAVADOAKY,Akampombo,-22.12803121,43.22782274,70,555512161,555512161,PA,Velondriake,Velondriake,Paysage Harmonieux Protégé,Protected Landscape,National,V,Not Applicable,Marine,639.95,649.1883331,639.95,687.8769919,Not Reported,0,Designated,2015,Government-delegated management,Not Applicable,State,Not Applicable,Ministry of Environment and Sustainable Development, Blue Ventures,Not Reported,State Verified,390,MDG,MDG,Not Applicable,Not Applicable,Not Applicable,Not Applicable,1.80569241,0.060179233
61,ANDAVADOAKY,Nosy HA0-INT1,-22.12022581,43.18102889,70,555512161,555512161,PA,Velondriake,Velondriake,Paysage Harmonieux Protégé,Protected Landscape,National,V,Not Applicable,Marine,639.95,649.1883331,639.95,687.8769919,Not Reported,0,Designated,2015,Government-delegated management,Not Applicable,State,Not Applicable,Ministry of Environment and Sustainable Development, Blue Ventures,Not Reported,State Verified,390,MDG,MDG,Not Applicable,Not Applicable,Not Applicable,Not Applicable,1.80569241,0.060179233
57,ANDAVADOAKY,Manahitry,-22.11990819,43.22429034,70,555512161,555512161,PA,Velondriake,Velondriake,Paysage Harmonieux Protégé,Protected Landscape,National,V,Not Applicable,Marine,639.95,649.1883331,639.95,687.8769919,Not Reported,0,Designated,2015,Government-delegated management,Not Applicable,State,Not Applicable,Ministry of Environment and Sustainable Development, Blue Ventures,Not Reported,State Verified,390,MDG,MDG,Not Applicable,Not Applicable,Not Applicable,Not Applicable,1.80569241,0.060179233
60,ANDAVADOAKY,Nosy Hao-ext1,-22.10328532,43.17747572,70,555512161,555512161,PA,Velondriake,Velondriake,Paysage Harmonieux Protégé,Protected Landscape,National,V,Not Applicable,Marine,639.95,649.1883331,639.95,687.8769919,Not Reported,0,Designated,2015,Government-delegated management,Not Applicable,State,Not Applicable,Ministry of Environment and Sustainable Development, Blue Ventures,Not Reported,State Verified,390,MDG,MDG,Not Applicable,Not Applicable,Not Applicable,Not Applicable,1.80569241,0.060179233
62,ANDAVADOAKY,Nosy HAO-INT2,-22.09019356,43.19517925,70,555512161,555512161,PA,Velondriake,Velondriake,Paysage Harmonieux Protégé,Protected Landscape,National,V,Not Applicable,Marine,639.95,649.1883331,639.95,687.8769919,Not Reported,0,Designated,2015,Government-delegated management,Not Applicable,State,Not Applicable,Ministry of Environment and Sustainable Development, Blue Ventures,Not Reported,State Verified,390,MDG,MDG,Not Applicable,Not Applicable,Not Applicable,Not Applicable,1.80569241,0.060179233
59,ANDAVADOAKY,Nosy Hao-ext2,-22.07906461,43.18587035,70,555512161,555512161,PA,Velondriake,Velondriake,Paysage Harmonieux Protégé,Protected Landscape,National,V,Not Applicable,Marine,639.95,649.1883331,639.95,687.8769919,Not Reported,0,Designated,2015,Government-delegated management,Not Applicable,State,Not Applicable,Ministry of Environment and Sustainable Development, Blue Ventures,Not Reported,State Verified,390,MDG,MDG,Not Applicable,Not Applicable,Not Applicable,Not Applicable,1.80569241,0.060179233
